body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.387881	0.014611	0.153274	-0.000000	0.555735	-0.000000	0.831354	0.000000	-0.697670	-0.111245	-0.474034	0.261799	-0.035031	0.000061	0.696633	0.111750	0.492992	0.261799	-0.035485	0.019678	0.930433	-0.088735	0.132223	-1.252047	0.930636	0.087793	-0.131016	-1.253260	0.000000	-0.650834	-0.261570	-0.395938	0.000000	0.062002	0.001399	0.650862	0.261181	0.396213	0.000000	0.062012	-0.001486	0.089531	0.123496	-0.178764	0.267956	0.079292	-0.036739	0.061493	0.266477
-0.388127	0.014611	0.155337	-0.000000	0.551144	-0.000000	0.834404	0.000000	-0.710759	-0.116541	-0.481984	0.261799	-0.033799	0.000092	0.709728	0.117031	0.500952	0.261799	-0.034253	0.019655	0.930722	-0.085860	0.127980	-1.244736	0.930682	0.087013	-0.129622	-1.245987	0.000000	-0.661650	-0.271240	-0.400576	0.000000	0.060839	0.001794	0.662397	0.269782	0.401577	0.000000	0.060802	-0.000596	-0.135675	0.184237	-0.278888	0.560722	-0.151777	-0.043605	0.086155	0.558019
-0.388479	0.014611	0.157473	-0.000000	0.546379	-0.000000	0.837532	0.000000	-0.724136	-0.122095	-0.490057	0.261799	-0.032597	0.000133	0.723129	0.122541	0.509055	0.261799	-0.033053	0.019655	0.925006	-0.081366	0.121067	-1.229618	0.924565	0.086049	-0.127570	-1.230939	0.000000	-0.678250	-0.285453	-0.408105	0.000000	0.058004	0.002522	0.680423	0.281941	0.410542	0.000000	0.057875	0.001215	-0.274009	0.270552	-0.414928	0.753948	-0.297388	-0.047028	0.101446	0.748363
-0.389033	0.014611	0.159695	-0.000000	0.541395	-0.000000	0.840761	0.000000	-0.737889	-0.127959	-0.498308	0.261799	-0.031479	0.000193	0.736945	0.128309	0.517373	0.261799	-0.031938	0.019703	0.919762	-0.075038	0.111383	-1.214578	0.918786	0.085132	-0.125564	-1.216052	0.000000	-0.692332	-0.297103	-0.414757	0.000000	0.054914	0.003221	0.695923	0.291576	0.418621	0.000000	0.054694	0.003041	-0.256296	0.339283	-0.518860	0.751013	-0.284731	-0.045296	0.099720	0.742340
-0.389686	0.014611	0.161960	-0.000000	0.536296	-0.000000	0.844030	0.000000	-0.751829	-0.133979	-0.506648	0.261799	-0.030401	0.000262	0.750966	0.134204	0.525800	0.261799	-0.030865	0.019776	0.914754	-0.067795	0.100313	-1.199578	0.913176	0.084237	-0.123581	-1.201246	0.000000	-0.709270	-0.312608	-0.422028	0.000000	0.051271	0.004113	0.714740	0.304573	0.427772	0.000000	0.050937	0.005402	-0.241539	0.418910	-0.648468	0.752994	-0.271304	-0.047983	0.104602	0.740722
-0.390629	0.014611	0.164341	-0.000000	0.530886	-0.000000	0.847435	0.000000	-0.766260	-0.140464	-0.515189	0.261799	-0.029428	0.000357	0.765534	0.140491	0.534484	0.261799	-0.029901	0.019919	0.910100	-0.058282	0.085444	-1.184458	0.907934	0.083212	-0.121380	-1.186423	0.000000	-0.724980	-0.328066	-0.428236	0.000000	0.047922	0.004979	0.732316	0.317637	0.435847	0.000000	0.047474	0.007716	-0.232567	0.490834	-0.772317	0.758302	-0.260183	-0.053957	0.114328	0.743327
-0.391663	0.014611	0.166756	-0.000000	0.525370	-0.000000	0.850866	0.000000	-0.780828	-0.147102	-0.523777	0.261799	-0.028484	0.000461	0.780259	0.146910	0.543233	0.261799	-0.028966	0.020085	0.905451	-0.048161	0.069420	-1.169246	0.902769	0.082079	-0.119008	-1.171513	0.000000	-0.735372	-0.339567	-0.431696	0.000001	0.045711	0.005600	0.744088	0.327471	0.440681	0.000001	0.045175	0.009403	-0.232190	0.536450	-0.858968	0.765312	-0.254434	-0.062090	0.127130	0.749937
-0.392880	0.014611	0.169240	-0.000000	0.519652	-0.000000	0.854370	0.000000	-0.795674	-0.154046	-0.532457	0.261799	-0.027599	0.000581	0.795298	0.153590	0.552111	0.261799	-0.028094	0.020295	0.900813	-0.036824	0.051085	-1.153846	0.897757	0.080729	-0.116295	-1.156426	0.000000	-0.748020	-0.354762	-0.435282	0.000001	0.042992	0.006402	0.758560	0.340553	0.446078	0.000001	0.042344	0.011616	-0.237289	0.589777	-0.969164	0.777066	-0.249158	-0.075859	0.149414	0.762662
-0.394270	0.014611	0.171785	-0.000000	0.513743	-0.000000	0.857935	0.000000	-0.810749	-0.161292	-0.541188	0.261799	-0.026764	0.000717	0.810601	0.160532	0.561077	0.261799	-0.027273	0.020549	0.895960	-0.024570	0.030653	-1.138163	0.892802	0.079045	-0.113031	-1.141006	0.000000	-0.756600	-0.366054	-0.437199	0.000000	0.041124	0.006984	0.768493	0.350342	0.449339	0.000000	0.040396	0.013248	-0.245313	0.624152	-1.047807	0.787696	-0.246990	-0.088379	0.170039	0.775141
-0.395748	0.014611	0.174360	0.000000	0.507731	-0.000000	0.861516	0.000000	-0.825938	-0.168688	-0.549945	0.261799	-0.025954	0.000861	0.826037	0.167604	0.570085	0.261799	-0.026478	0.020825	0.891000	-0.011858	0.009173	-1.122338	0.887877	0.077194	-0.109493	-1.125420	0.000000	-0.766322	-0.380833	-0.438297	0.000000	0.038953	0.007721	0.779970	0.363277	0.452176	0.000000	0.038121	0.015373	-0.264296	0.658058	-1.144294	0.806195	-0.247802	-0.108982	0.205883	0.797191
